property_id,title,price,price_per_sqft,bhk_count,super_area,floor,bathroom_count,property_type,latitude,longitude,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score,transaction_Resale,furnishing_status_Semi,furnishing_status_Unfurnished,locality_frequency,locality_Amrita Nagar,locality_Ardendale,locality_Attibele,locality_BEML Layout 3rd Stage,locality_BSF Campus,locality_Balagere,locality_Bengaluru,locality_Budigere Cross,locality_Carmelaram,locality_D Nagaraj Layout,locality_Dasanayakanahalli,locality_Devanahalli,locality_Devin Paradise Enclave,locality_Eastwood Township,locality_Electronic City Phase I,locality_Fathima Layout,locality_Govindaraja Nagar Ward,locality_Gundappa Reddy Layout,locality_Gunjur Village,locality_HBR Layout 2nd Block,locality_Halasuru,locality_Infosys Head Quater,locality_Ittamadu,locality_JP Nagar 6th Phase,locality_Jawahar Nagar,locality_Kadubeesanahalli,locality_Kaikondrahalli,locality_Kalena Agrahara,locality_Kanakapura,locality_Kaveri Nagar,locality_Kodigehalli,locality_Koralur,locality_Koramangala 3 Block,locality_Manyata Residency,locality_Maruthi Layout,locality_Narayanapura,locality_Other,locality_Palm Meadows,locality_Parangi Palaya,locality_Patel Layout,locality_Phase III,locality_Pragathi Nagar,locality_Prakash Nagar,locality_Prakruthi Nagar,locality_Royal Enclave,locality_Saint Thomas Town,locality_Shivananada Layout,locality_Veer Sandra,locality_Vinayaka Nagar,locality_Yeshwanthpur Industrial Area
729,2 BHK Apartment for Sale in Whitefield Bangalore,22000000.0,15204.0,2.0,1447.0,5.0,2.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,0.0,1.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
730,2 BHK Apartment for Sale in Thanisandra Main Road Bangalore,21500000.0,16797.0,2.0,1070.0,7.0,2.0,apartment,13.06430096,77.6341299,-0.20723370789080725,-0.21729965715328783,1.015215233822327,0.4379,1.0,0.0,1.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
731,"2 BHK Apartment for Sale in Chelekare, Kalyan Nagar, Outer Ring Road Bangalore",9980000.0,10185.0,2.0,784.0,0.0,2.0,apartment,13.02637943,77.64167355,-0.20734203313349778,-0.2123028362872584,1.015215233822327,0.4376,0.0,0.0,1.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
732,2 BHK Apartment for Sale in RR Nagar Bangalore,9800000.0,9378.0,2.0,805.0,5.0,2.0,apartment,12.915409,77.515634,-0.21171443383846136,-0.19735210983919807,-0.9679290544956332,0.6208,0.0,0.0,1.0,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
733,6 BHK  House for Sale in Marathahalli Bangalore,30000000.0,25000.0,6.0,1100.0,2.0,6.0,house,12.9579717,77.6914752,-0.20803137558698304,-0.19971641076586807,-0.8528923749900951,0.6112,1.0,0.0,1.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
734,2 BHK Apartment for Sale in Frazer Town Bangalore,32000000.0,15610.0,2.0,2050.0,1.0,2.0,apartment,12.997150421142578,77.6142578125,-0.2161557687887735,-0.21122996023650056,-0.9189421431272461,0.618,1.0,0.0,1.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
736,6 BHK Builder Floor for Sale in Krishnappa Garden CV Raman Nagar Bangalore,42500000.0,17347.0,6.0,7000.0,3.0,5.0,apartment,12.97646713256836,77.65931701660156,-0.20892752077651386,-0.20287543469309943,-0.9277487788788663,0.6176,0.0,1.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
737,6 BHK Builder Floor for Sale in Marathahalli Bangalore,25000000.0,21739.0,6.0,50.0,1.0,5.0,apartment,12.957971572875977,77.69147491455078,-0.20803137558698304,-0.19971641076586807,-0.8528923749900951,0.6112,1.0,1.0,0.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
739,2 BHK  House for Sale in Stage 1 BTM Layout Bangalore,32500000.0,30952.0,2.0,1050.0,1.0,2.0,house,12.921597480773926,77.61372375488281,-0.21265981777466972,-0.20427613398158878,-0.8815139411828605,0.6142,1.0,1.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
740,2 BHK Apartment for Sale in Arekere Bangalore,12500000.0,8446.0,2.0,1250.0,0.0,2.0,apartment,12.89092382,77.59880892,-0.21031605343281987,-0.2007992208541329,-0.8842660148552419,0.614,1.0,1.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
741,2 BHK Apartment for Sale in Belathur Main Road Bangalore,12000000.0,12232.0,2.0,674.0,12.0,2.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,0.0,1.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
742,2 BHK Apartment for Sale in Benson Town Bangalore,14300000.0,9800.0,2.0,1460.0,2.0,2.0,apartment,13.00179006,77.60454076,-0.21534825334326219,-0.2129088125751864,-0.7950988278700879,0.6076,1.0,1.0,0.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
743,2 BHK Apartment for Sale in Chikkabanavara Bangalore,5500000.0,5126.0,2.0,1073.0,1.0,2.0,apartment,13.07872533,77.51116088,-0.20602243472254034,-0.208547770109606,-0.8550940339280001,0.6116,1.0,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
744,2 BHK Apartment for Sale in Whitefield Bangalore,30000000.0,14286.0,2.0,1925.0,4.0,2.0,apartment,12.946557,77.597012,-0.21630348502880603,-0.20644175415811847,-1.0048068417055425,0.6246,1.0,1.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
745,2 BHK Apartment for Sale in Mahadevapura Bangalore,11000000.0,9182.0,2.0,900.0,4.0,2.0,apartment,12.97832,77.697998,-0.2051656805303515,-0.20322312600584502,-1.0158151363950676,0.6242,1.0,1.0,0.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
747,2 BHK Apartment for Sale in Sarjapur Road Bangalore,15000000.0,13575.0,2.0,1105.0,13.0,2.0,apartment,12.9124474513793,77.6707988069669,-0.20645573569330247,-0.19348776924896854,1.015215233822327,0.4366,1.0,1.0,0.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
748,2 BHK Apartment for Sale in Kogilu Bangalore,10500000.0,10995.0,2.0,955.0,4.0,2.0,apartment,13.0992238,77.609323,-0.20522476702636455,-0.22400513247052417,1.015215233822327,0.438,1.0,1.0,0.0,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
749,2 BHK Apartment for Sale in Whitefield Bangalore,9000000.0,9404.0,2.0,957.0,4.0,2.0,apartment,13.0278028188887,77.7654493160166,-0.19657844310979242,-0.21497509237664592,-0.8749089643691454,0.6126,1.0,1.0,0.0,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
750,> 10 BHK  House for Sale in Somasundarapalya Bangalore,55000000.0,4400.0,10.0,2750.0,1.0,10.0,house,12.897666931152344,77.65142059326172,-0.20632771495194094,-0.19042808569680736,-1.0466383615257382,0.6261,1.0,1.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
751,2 BHK Apartment for Sale in Whitefield Bangalore,22000000.0,16962.0,2.0,1000.0,3.0,2.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,1.0,0.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
752,2 BHK Apartment for Sale in Kanakapura Road Bangalore,10500000.0,7664.0,2.0,986.0,2.0,2.0,apartment,12.92547062,77.54676887,-0.21330976923081293,-0.1981269647647454,-0.8980263832171483,0.6153,0.0,0.0,1.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
753,2 BHK  House for Sale in Abbigere Bangalore,15500000.0,16316.0,2.0,950.0,1.0,2.0,house,13.0744405,77.523687,-0.20774579085625344,-0.21028622667333396,-0.8914214064034331,0.6148,0.0,1.0,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
754,2 BHK Apartment for Sale in Sarjapur Road Bangalore,12100000.0,12697.0,2.0,750.0,8.0,2.0,apartment,12.900521,77.710237,-0.20262496120179158,-0.189623428658739,1.015215233822327,0.436,1.0,1.0,0.0,58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
755,2 BHK Apartment for Sale in RT Nagar Kaval Bairasandra Bangalore,9100000.0,7725.0,2.0,1178.0,4.0,2.0,apartment,13.0246873440986,77.6126759112406,-0.2125514925319792,-0.21376313980078984,1.015215233822327,0.4382,1.0,0.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
756,2 BHK  House for Sale in Phase 7 JP Nagar Bangalore,16200000.000000002,15429.0,2.0,1050.0,0.0,2.0,house,12.8900549,77.57681388,-0.21154702209975781,-0.20051113376642943,-1.0466383615257382,0.6271,1.0,0.0,1.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
757,"2 BHK Apartment for Sale in Richmond Town, Richmond Town Bangalore",15000000.0,12000.0,2.0,1050.0,0.0,2.0,apartment,12.9613032,77.6020346,-0.21770186543444753,-0.20785238748411483,-0.9789373491851583,0.6228,0.0,1.0,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
758,9 BHK  House for Sale in Sampangiram Nagar Bangalore,30000000.0,6667.0,9.0,1000.0,0.0,7.0,house,12.992094993591309,77.57360076904297,-0.22110918670453178,-0.21266046163751098,-1.1490155021383222,0.6363,1.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
759,6 BHK  House for Sale in Electronic City Bangalore,14500000.0,6304.0,6.0,2300.0,1.0,5.0,house,12.833950996398926,77.67536926269531,-0.20030089235861276,-0.19180891691028268,-1.1137889591318417,0.6307,1.0,1.0,0.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
760,2 BHK Apartment for Sale in Sector 7 HSR Layout Bangalore,5850000.0,6159.0,2.0,1000.0,5.0,2.0,apartment,12.90898895263672,77.63507080078125,-0.2098532092140512,-0.201444933292089,-1.002054768033161,0.6235,1.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
